"ID","wf1_group","wf2_group","r_corr","pra_linear","mandel_p_val","concavity","r2_linear","r2_adj_linear","mandel_stats"
"Linear 135","Good Linearity","Good Linearity",0.983332,85.6990099173569,0.529688952989676,-16.4355696549792,0.966943,0.960331,0.472336622716169
"Linear 136","Good Linearity","Good Linearity",0.985698,89.210980127333,0.385884538487324,-9.55910612609786,0.9716,0.96592,0.94569357657511
"Linear 137","Good Linearity","Good Linearity",0.980576,89.1920178476143,0.9301062257522,-0.913175111621539,0.961529,0.953834,0.00871624729529311
"Linear 138","Good Linearity","Good Linearity",0.957076,82.3135243440948,0.686440302235161,18.3303502338938,0.915994,0.899192,0.188656586818491
"Linear 139","Good Linearity","Good Linearity",0.988539,89.2548491161441,0.700315872476193,-0.4707793088471,0.97721,0.972652,0.171143997271249
"Linear 140","Good Linearity","Good Linearity",0.987574,89.141626270108,0.00224387021569822,23.1241330725803,0.975302,0.970363,48.3935030058204
"Linear 141","Good Linearity","Good Linearity",0.954249,80.3638538241513,0.0632650206503456,-41.8611600338049,0.910592,0.89271,6.50557008455345
"Linear 142","Good Linearity","Good Linearity",0.986478,93.8419219870116,0.924437895246791,1.88748353604832,0.973139,0.967767,0.0101935905846614
"Linear 143","Good Linearity","Good Linearity",0.989784,92.6373565948249,0.900056187130985,3.25241300386392,0.979673,0.975607,0.0178902956901663
"Linear 144","Poor Linearity","Poor Linearity",0.943843,74.1563079299218,0.154115048017515,67.988659134451,0.89084,0.869008,3.07999919585737
"Linear 145","Good Linearity","Good Linearity",0.998619,95.7131323369711,0.221696899368694,6.26120027292223,0.997241,0.996689,2.0910482928539
"Linear 146","Good Linearity","Good Linearity",0.966528,84.946389938577,0.826873730674061,1.47973608224889,0.934176,0.921011,0.0544980472361965
"Linear 147","Good Linearity","Good Linearity",0.932137,81.0204087775995,0.598130328348012,-37.8970012745728,0.86888,0.842656,0.32681773932573
"Linear 148","Good Linearity","Good Linearity",0.977755,84.8184313877696,0.678465191367613,18.2347130422567,0.956005,0.947206,0.199197532655428
"Linear 149","Good Linearity","Good Linearity",0.990452,91.8486432695388,0.162654192415032,34.0810977474742,0.980996,0.977195,2.92026673505376
"Linear 150","Good Linearity","Good Linearity",0.998751,96.1564148210881,0.178307243242794,-12.381082488895,0.997504,0.997004,2.65888446670302
"Linear 151","Good Linearity","Good Linearity",0.97729,88.5946301955624,0.391884683346053,34.8134223471642,0.955095,0.946114,0.919600961796524
"Linear 152","Good Linearity","Good Linearity",0.951265,88.9753216044293,0.439821056640799,16.209937005606,0.904906,0.885887,0.73421563555501
"Linear 153","Good Linearity","Good Linearity",0.997375,95.0640193375751,0.923987394053599,-0.84727194185535,0.994757,0.993709,0.010316025825504
"Linear 154","Good Linearity","Good Linearity",0.952233,87.7367548282012,0.855886254087057,-12.1401464994855,0.906748,0.888097,0.0375002512154057
"Linear 155","Good Linearity","Good Linearity",0.998197,96.2480904816114,0.419914630469299,-8.37745949305048,0.996397,0.995676,0.806547072827229
"Linear 156","Good Linearity","Good Linearity",0.978383,89.8091194049104,0.935285781818953,2.56917465037416,0.957233,0.94868,0.00746838579854843
